Date,Open,High,Low,Close,Adj Close,Volume
2014-06-23,0.275625,0.284687,0.275312,0.279687,0.258599,26889600
2014-06-24,0.282187,0.287812,0.279062,0.284375,0.262934,60134400
2014-06-25,0.282812,0.287500,0.274062,0.275000,0.254266,25900800
2014-06-26,0.276875,0.287500,0.275312,0.284375,0.262934,45027200
2014-06-27,0.283750,0.288125,0.280625,0.281250,0.260044,16876800
2014-06-30,0.280625,0.287500,0.279687,0.287187,0.265534,15472000
2014-07-01,0.287500,0.297500,0.287500,0.293750,0.271602,36182400
2014-07-02,0.293750,0.296562,0.288750,0.294062,0.271890,22064000
2014-07-03,0.294375,0.306250,0.294062,0.305000,0.282004,50585600
2014-07-04,0.304687,0.304687,0.300000,0.301875,0.279114,5190400
2014-07-07,0.299687,0.301250,0.296250,0.300000,0.277381,18355200
2014-07-08,0.299062,0.300000,0.291562,0.294375,0.272180,24128000
2014-07-10,0.291562,0.297812,0.289062,0.293750,0.271602,37155200
2014-07-11,0.292500,0.295937,0.291875,0.294687,0.272468,27238400
2014-07-14,0.296562,0.301250,0.292500,0.293750,0.271602,22720000
2014-07-15,0.295937,0.296250,0.285937,0.286875,0.265245,56345600
2014-07-16,0.288437,0.290937,0.281875,0.285937,0.264378,18566400
2014-07-17,0.286562,0.287500,0.281562,0.283750,0.262356,14908800
2014-07-18,0.285625,0.287500,0.274687,0.276875,0.255999,34268800
2014-07-21,0.276562,0.284062,0.276562,0.284062,0.262644,21699200
2014-07-22,0.282812,0.286250,0.280000,0.281250,0.260044,20755200
2014-07-23,0.282812,0.289062,0.282187,0.283437,0.262067,27862400
2014-07-24,0.284375,0.286562,0.281875,0.285000,0.263512,16528000
2014-07-25,0.285937,0.286875,0.280312,0.284375,0.262934,34352000
2014-07-28,0.285312,0.285312,0.278750,0.283125,0.261778,20441600
2014-07-29,0.283750,0.283750,0.276875,0.278125,0.257155,12825600
2014-07-30,0.277812,0.277812,0.269375,0.270312,0.249931,33561600
2014-07-31,0.268750,0.284375,0.265312,0.279687,0.258599,24323200
2014-08-01,0.279687,0.282187,0.270625,0.276875,0.255999,49865600
2014-08-04,0.279062,0.280312,0.273750,0.275937,0.255132,24979200
2014-08-05,0.275000,0.281875,0.275000,0.278750,0.257733,27536000
2014-08-06,0.275937,0.278750,0.271250,0.271875,0.251376,17945600
2014-08-07,0.270000,0.274687,0.268750,0.271875,0.251376,16678400
2014-08-08,0.265000,0.275312,0.262187,0.271562,0.251087,27273600
2014-08-11,0.272187,0.279687,0.272187,0.278125,0.257155,16038400
2014-08-12,0.277812,0.279375,0.270312,0.275000,0.254266,22134400
2014-08-13,0.275625,0.275937,0.270000,0.275000,0.254266,14489600
2014-08-14,0.271875,0.277812,0.271562,0.276875,0.255999,8246400
2014-08-15,0.275625,0.283750,0.275625,0.279687,0.258599,29798400
2014-08-18,0.280625,0.285937,0.279062,0.281250,0.260044,14838400
2014-08-19,0.282187,0.283437,0.278125,0.281250,0.260044,9980800
2014-08-20,0.281250,0.281562,0.278125,0.280000,0.258889,5792000
2014-08-21,0.281250,0.281875,0.275625,0.275625,0.254844,13337600
2014-08-22,0.275312,0.275312,0.263125,0.270312,0.249931,42118400
2014-08-25,0.270312,0.277812,0.269062,0.276875,0.255999,15868800
2014-08-26,0.277500,0.283437,0.273437,0.281250,0.260044,20835200
2014-08-27,0.284062,0.285625,0.279687,0.283437,0.262067,16940800
2014-08-28,0.283750,0.285312,0.280937,0.282187,0.260911,24476800
2014-08-29,0.281250,0.283437,0.278125,0.281250,0.260044,20003200
2014-09-01,0.280937,0.281250,0.277500,0.280312,0.259177,6425600
2014-09-02,0.282812,0.284375,0.278437,0.282187,0.260911,15158400
2014-09-03,0.283750,0.290625,0.282500,0.285625,0.264090,27891200
2014-09-04,0.287812,0.292812,0.283750,0.284062,0.262644,18076800
2014-09-05,0.287500,0.287812,0.270312,0.278125,0.257155,52864000
2014-09-08,0.278125,0.279375,0.271562,0.271875,0.251376,16620800
2014-09-09,0.272187,0.272187,0.260937,0.262500,0.242708,39424000
2014-09-10,0.261875,0.263750,0.249062,0.254687,0.235484,28678400
2014-09-11,0.256250,0.260000,0.250000,0.257812,0.238374,33564800
2014-09-12,0.258437,0.258750,0.250000,0.256250,0.236929,23920000
2014-09-15,0.259375,0.264687,0.255000,0.262187,0.242419,34736000
2014-09-16,0.264375,0.278437,0.263437,0.271250,0.250798,25513600
2014-09-17,0.275312,0.275312,0.264687,0.265625,0.245598,14617600
2014-09-18,0.265625,0.271875,0.262500,0.267500,0.247331,19715200
2014-09-19,0.262812,0.271875,0.262812,0.270625,0.250221,10684800
2014-09-22,0.266875,0.270312,0.257812,0.257812,0.238374,19891200
2014-09-23,0.258750,0.261250,0.253437,0.256250,0.236929,21814400
2014-09-24,0.253437,0.258125,0.250937,0.255312,0.236062,44652800
2014-09-25,0.255625,0.260000,0.247500,0.250000,0.231151,37337600
2014-09-26,0.250000,0.254375,0.247812,0.249062,0.230283,12604800
2014-09-29,0.246875,0.247500,0.228437,0.228437,0.211213,38352000
2014-09-30,0.230000,0.236875,0.224062,0.236875,0.219015,63830400
2014-10-01,0.235937,0.240000,0.230000,0.238437,0.220459,32819200
2014-10-02,0.238437,0.253750,0.238125,0.247187,0.228550,23500800
2014-10-03,0.247187,0.250312,0.244062,0.244687,0.226238,28838400
2014-10-06,0.253125,0.262500,0.250625,0.256875,0.237507,16652800
2014-10-07,0.257500,0.259375,0.253437,0.259375,0.239819,28118400
2014-10-08,0.257187,0.265625,0.250000,0.262500,0.242708,43587200
2014-10-09,0.267187,0.270312,0.256562,0.270312,0.249931,22278400
2014-10-10,0.254062,0.254062,0.254062,0.254062,0.234906,21081600
2014-10-13,0.260000,0.264062,0.250625,0.250937,0.232017,21756800
2014-10-14,0.254375,0.256250,0.251875,0.254062,0.234906,13100800
2014-10-15,0.255625,0.257812,0.247812,0.255000,0.235774,24480000
2014-10-16,0.250625,0.255312,0.246250,0.249062,0.230283,40387200
2014-10-17,0.250000,0.252187,0.244687,0.245937,0.227394,22576000
2014-10-20,0.247187,0.247500,0.240625,0.242500,0.224216,24019200
2014-10-21,0.237187,0.237187,0.237187,0.237187,0.219304,29174400
2014-10-22,0.236875,0.240625,0.235625,0.240312,0.222193,23129600
2014-10-23,0.239062,0.240625,0.221875,0.221875,0.205146,37766400
2014-10-24,0.223437,0.232187,0.222812,0.230312,0.212947,11276800
2014-10-27,0.200000,0.231875,0.200000,0.230312,0.212947,8211200
2014-10-28,0.240625,0.240625,0.232812,0.240312,0.222193,8745600
2014-10-29,0.239687,0.241562,0.237500,0.237812,0.219882,6371200
2014-10-30,0.240312,0.250000,0.233125,0.246562,0.227972,16172800
2014-10-31,0.259375,0.268750,0.257812,0.257812,0.238374,46473600
2014-11-03,0.262500,0.274687,0.262187,0.268750,0.248487,32816000
2014-11-04,0.269687,0.273437,0.266875,0.267812,0.247620,23638400
2014-11-05,0.267187,0.271875,0.262500,0.271562,0.251087,14793600
2014-11-06,0.265937,0.271250,0.262187,0.265937,0.245886,21363200
2014-11-07,0.263437,0.268750,0.258125,0.268437,0.248198,24867200
2014-11-10,0.268125,0.270000,0.260312,0.264062,0.244152,21004800
2014-11-11,0.265625,0.265625,0.255000,0.258750,0.239241,19404800
2014-11-12,0.257812,0.259687,0.250000,0.250312,0.231439,18838400
2014-11-13,0.250937,0.251875,0.242187,0.246875,0.228261,12227200
2014-11-14,0.243437,0.252500,0.239062,0.246250,0.227683,27945600
2014-11-17,0.243125,0.248125,0.240312,0.242812,0.224505,11772800
2014-11-18,0.243125,0.252187,0.240000,0.251562,0.232595,16588800
2014-11-19,0.251562,0.260312,0.251250,0.259375,0.239819,19814400
2014-11-21,0.257500,0.266250,0.253437,0.259375,0.239819,20265600
2014-11-24,0.259062,0.270937,0.259062,0.266562,0.246464,17084800
2014-11-25,0.270000,0.270625,0.254687,0.254687,0.235484,26873600
2014-11-26,0.255937,0.258437,0.252187,0.253750,0.234618,11705600
2014-11-27,0.255312,0.257500,0.251875,0.255625,0.236352,10665600
2014-11-28,0.253750,0.255625,0.245312,0.248437,0.229705,22688000
2014-12-01,0.249687,0.250312,0.242812,0.242812,0.224505,97829440
2014-12-02,0.247187,0.250937,0.244062,0.250000,0.231151,109104416
2014-12-03,0.251875,0.255937,0.245937,0.253125,0.234040,28688000
2014-12-04,0.255625,0.255625,0.241562,0.243437,0.225082,25552000
2014-12-05,0.244687,0.248437,0.243125,0.245312,0.226816,8086400
2014-12-08,0.245937,0.246562,0.234687,0.236250,0.218437,8089600
2014-12-09,0.235937,0.240000,0.235937,0.239062,0.221037,2016000
2014-12-10,0.240312,0.248750,0.237812,0.241250,0.223060,11030400
2014-12-11,0.242500,0.242500,0.238750,0.238750,0.220749,11379200
2014-12-12,0.238125,0.238125,0.225000,0.225000,0.208036,12896000
2014-12-15,0.227187,0.229375,0.221250,0.223125,0.206302,10150400
2014-12-16,0.222187,0.229375,0.220625,0.227187,0.210058,14272000
2014-12-17,0.228750,0.234375,0.224062,0.231250,0.213814,20307200
2014-12-18,0.232812,0.236562,0.228437,0.231250,0.213814,6736000
2014-12-19,0.234375,0.240937,0.232187,0.237500,0.219593,7740800
2014-12-22,0.239062,0.243750,0.232812,0.239062,0.221037,10713600
2014-12-23,0.241562,0.245625,0.235625,0.236250,0.218437,10182400
2014-12-26,0.235312,0.244687,0.235312,0.237187,0.219304,11100800
2014-12-29,0.236875,0.241875,0.235625,0.241562,0.223349,4649600
2014-12-30,0.241250,0.248437,0.240937,0.240937,0.222771,9920000
2015-01-02,0.243750,0.243750,0.231562,0.232812,0.215259,6323200
2015-01-05,0.235625,0.240625,0.229687,0.237187,0.219304,10326400
2015-01-06,0.238437,0.238437,0.233125,0.234062,0.216414,12572800
2015-01-07,0.237500,0.242187,0.234687,0.241875,0.223638,6454400
2015-01-08,0.239375,0.242187,0.237500,0.240000,0.221905,8393600
2015-01-09,0.238750,0.242500,0.228125,0.231875,0.214392,15027200
2015-01-12,0.232187,0.237187,0.230937,0.234375,0.216704,6291200
2015-01-13,0.235312,0.237812,0.231875,0.231875,0.214392,4812800
2015-01-14,0.231875,0.233125,0.227187,0.228125,0.210925,10668800
2015-01-15,0.227187,0.230625,0.225000,0.227500,0.212624,7414400
2015-01-16,0.228750,0.232500,0.227812,0.229375,0.214376,10214400
2015-01-19,0.228750,0.232812,0.225000,0.228125,0.213208,9184000
2015-01-20,0.230937,0.230937,0.218125,0.218750,0.204446,18550400
2015-01-21,0.219062,0.224375,0.216250,0.220312,0.205906,19193600
2015-01-22,0.220000,0.223750,0.217187,0.219375,0.205030,11846400
2015-01-23,0.218750,0.223437,0.214375,0.220312,0.205906,10947200
2015-01-26,0.220625,0.220937,0.208437,0.218750,0.204446,14064000
2015-01-27,0.218750,0.219687,0.207500,0.212500,0.198605,18489600
2015-01-28,0.207187,0.210625,0.200937,0.206562,0.193055,17606400
2015-01-29,0.205937,0.215625,0.202500,0.214062,0.200065,11654400
2015-01-30,0.209062,0.212500,0.205625,0.212500,0.198605,10294400
2015-02-02,0.208750,0.215000,0.208750,0.213750,0.199773,7891200
2015-02-03,0.215000,0.216250,0.203750,0.205000,0.191595,13740800
2015-02-04,0.207500,0.209062,0.201562,0.202812,0.189550,10166400
2015-02-05,0.202187,0.204062,0.195625,0.200000,0.186922,17264000
2015-02-06,0.198750,0.204375,0.187812,0.190312,0.177868,20332800
2015-02-09,0.187812,0.192812,0.186562,0.188437,0.176115,19612800
2015-02-10,0.190000,0.193437,0.188125,0.191875,0.179329,13302400
2015-02-11,0.193750,0.194062,0.179062,0.181250,0.169398,28432000
2015-02-12,0.181250,0.186562,0.178750,0.184375,0.172319,30694400
2015-02-13,0.184375,0.191250,0.183125,0.190312,0.177868,21497600
2015-02-18,0.192500,0.193750,0.187187,0.191250,0.178744,16758400
2015-02-19,0.191875,0.200000,0.190000,0.198750,0.185754,10204800
2015-02-20,0.198750,0.201250,0.197187,0.198437,0.185461,19324800
2015-02-23,0.200625,0.202500,0.196875,0.200625,0.187506,17244800
2015-02-24,0.200625,0.208437,0.200625,0.206250,0.192764,11923200
2015-02-25,0.206250,0.206250,0.198437,0.201250,0.188091,21203200
2015-02-26,0.203750,0.214687,0.197187,0.205625,0.192179,29651200
2015-02-27,0.206250,0.206875,0.187500,0.189062,0.176699,61369600
2015-03-02,0.189062,0.193437,0.186250,0.190000,0.177576,14656000
2015-03-03,0.189687,0.192187,0.182812,0.183750,0.171735,16499200
2015-03-04,0.183437,0.184375,0.173437,0.173437,0.162096,17782400
2015-03-05,0.175000,0.175000,0.170312,0.171562,0.160344,55097600
2015-03-06,0.169375,0.171250,0.159375,0.166562,0.155671,43856000
2015-03-09,0.164687,0.164687,0.154062,0.158437,0.148077,43280000
2015-03-10,0.158125,0.170000,0.157812,0.165312,0.154502,32476800
2015-03-11,0.168750,0.170000,0.163437,0.164062,0.153334,20553600
2015-03-12,0.164375,0.172187,0.164375,0.171875,0.160636,28464000
2015-03-13,0.171562,0.171562,0.161875,0.164375,0.153627,25987200
2015-03-16,0.167187,0.167187,0.156875,0.159375,0.148954,13696000
2015-03-17,0.159062,0.160000,0.154062,0.157500,0.147201,20848000
2015-03-18,0.156562,0.159062,0.154375,0.155937,0.145741,27868800
2015-03-19,0.155000,0.161875,0.155000,0.159062,0.148661,29174400
2015-03-20,0.160000,0.161875,0.157812,0.159687,0.149245,16979200
2015-03-23,0.160312,0.160937,0.158125,0.159687,0.149245,5904000
2015-03-24,0.160625,0.160937,0.156250,0.158437,0.148077,14214400
2015-03-25,0.157812,0.159687,0.155312,0.156250,0.146033,26995200
2015-03-26,0.155000,0.155625,0.151562,0.155625,0.145449,29926400
2015-03-27,0.155937,0.156250,0.153437,0.154687,0.144572,14086400
2015-03-30,0.155000,0.159062,0.155000,0.157500,0.147201,33219200
2015-03-31,0.159375,0.160937,0.154062,0.159062,0.148661,18876800
2015-04-01,0.159062,0.166250,0.158750,0.163750,0.153043,33836800
2015-04-02,0.162812,0.175000,0.162812,0.171875,0.160636,17721600
2015-04-06,0.172187,0.177812,0.169375,0.171562,0.160344,14224000
2015-04-07,0.170937,0.173750,0.166875,0.169687,0.158591,26169600
2015-04-08,0.170937,0.170937,0.156250,0.158125,0.147785,72006400
2015-04-09,0.157500,0.160625,0.155312,0.156562,0.146325,38019200
2015-04-10,0.156875,0.160625,0.156875,0.158437,0.148077,20025600
2015-04-13,0.159375,0.161562,0.157500,0.157500,0.147201,8156800
2015-04-14,0.158437,0.160000,0.157187,0.157187,0.146909,12352000
2015-04-15,0.158437,0.160937,0.157187,0.158437,0.148077,19260800
2015-04-16,0.158437,0.164062,0.158437,0.162500,0.151874,19184000
2015-04-17,0.162187,0.165312,0.160000,0.160312,0.149829,18771200
2015-04-20,0.162187,0.162500,0.157812,0.158437,0.148077,11763200
2015-04-22,0.160000,0.160312,0.157187,0.159375,0.148954,11270400
2015-04-23,0.158437,0.159375,0.157500,0.159062,0.148661,12854400
2015-04-24,0.159375,0.164375,0.157500,0.161250,0.150706,32051200
2015-04-27,0.162187,0.165000,0.161250,0.163750,0.153043,16764800
2015-04-28,0.162500,0.162812,0.155625,0.158125,0.150921,18473600
2015-04-29,0.158750,0.158750,0.154062,0.155000,0.147938,15593600
2015-04-30,0.154687,0.157812,0.154375,0.157187,0.150026,12102400
2015-05-04,0.158437,0.164687,0.157500,0.164375,0.156886,24620800
2015-05-05,0.164062,0.170937,0.164062,0.170312,0.162553,26752000
2015-05-06,0.168750,0.173750,0.164687,0.173437,0.165535,20752000
2015-05-07,0.175000,0.178125,0.170000,0.171562,0.163746,19622400
2015-05-08,0.172500,0.172500,0.155312,0.156875,0.149728,71196800
2015-05-11,0.157812,0.159062,0.154062,0.155937,0.148833,24387200
2015-05-12,0.154687,0.156562,0.154062,0.155625,0.148535,14652800
2015-05-13,0.156875,0.157500,0.152812,0.155000,0.147938,16848000
2015-05-14,0.155312,0.155625,0.145312,0.149375,0.142570,30064000
2015-05-15,0.150000,0.154062,0.146875,0.151875,0.144956,21654400
2015-05-18,0.152187,0.153125,0.147500,0.150625,0.143763,10064000
2015-05-19,0.150000,0.150937,0.146250,0.147812,0.141078,16883200
2015-05-20,0.149375,0.149375,0.144062,0.144375,0.137797,19014400
2015-05-21,0.144687,0.145937,0.142500,0.145000,0.138394,6355200
2015-05-22,0.145625,0.147187,0.142500,0.142812,0.136306,7638400
2015-05-25,0.142812,0.145937,0.141250,0.141562,0.135112,5868800
2015-05-26,0.140937,0.141875,0.136562,0.136875,0.130639,43632000
2015-05-27,0.137187,0.137500,0.130625,0.137500,0.131236,42953600
2015-05-28,0.140000,0.144062,0.136875,0.137187,0.130937,39747200
2015-05-29,0.138125,0.138125,0.132187,0.133750,0.127656,28902400
2015-06-01,0.133125,0.137812,0.133125,0.135000,0.128849,16233600
2015-06-02,0.135625,0.137500,0.131250,0.132812,0.126761,39708800
2015-06-03,0.133125,0.133750,0.127187,0.128437,0.122585,41369600
2015-06-05,0.128750,0.129687,0.125625,0.127812,0.121989,21283200
2015-06-08,0.128750,0.128750,0.126250,0.126875,0.121095,10329600
2015-06-09,0.126562,0.128437,0.125312,0.127500,0.121691,12284800
2015-06-10,0.128750,0.129375,0.125000,0.125312,0.119603,13401600
2015-06-11,0.125625,0.126875,0.123125,0.124375,0.118709,17452800
2015-06-12,0.123437,0.123437,0.120937,0.122187,0.116620,9497600
2015-06-15,0.122187,0.123125,0.119687,0.121250,0.115726,9136000
2015-06-16,0.122500,0.122812,0.119687,0.120625,0.115129,10291200
2015-06-17,0.120625,0.122500,0.119687,0.122187,0.116620,9004800
2015-06-18,0.122500,0.122812,0.120000,0.120000,0.114533,13971200
2015-06-19,0.120000,0.122500,0.117500,0.121875,0.116322,22688000
2015-06-22,0.122812,0.125625,0.121250,0.123437,0.117813,11366400
2015-06-23,0.124687,0.124687,0.119062,0.119375,0.113936,16960000
2015-06-24,0.120000,0.120937,0.115625,0.115937,0.110655,12544000
2015-06-25,0.116250,0.116562,0.111875,0.111875,0.106778,10960000
2015-06-26,0.112500,0.113750,0.110000,0.111875,0.106778,7388800
2015-06-29,0.111250,0.115625,0.109375,0.110000,0.104988,16825600
2015-06-30,0.110000,0.110937,0.109062,0.110312,0.105286,17472000
2015-07-01,0.110312,0.110625,0.106875,0.107812,0.102900,15084800
2015-07-02,0.107500,0.107812,0.103125,0.104375,0.099620,25033600
2015-07-03,0.103125,0.103125,0.100312,0.101562,0.096935,25430400
2015-07-06,0.101250,0.101250,0.096875,0.099687,0.095145,22028800
2015-07-07,0.098437,0.099062,0.095625,0.097187,0.092759,16464000
2015-07-08,0.095937,0.097187,0.092187,0.093125,0.088882,21542400
2015-07-10,0.094687,0.096562,0.093125,0.094687,0.090373,19987200
2015-07-13,0.094375,0.095312,0.092187,0.092187,0.087987,16979200
2015-07-14,0.091562,0.091875,0.089687,0.091250,0.087093,8310400
2015-07-15,0.090625,0.090937,0.085937,0.086562,0.082618,35014400
2015-07-16,0.085937,0.085937,0.081562,0.082500,0.078741,40259200
2015-07-17,0.082500,0.082500,0.079062,0.079687,0.076056,41609600
2015-07-20,0.080000,0.080312,0.074375,0.076250,0.072776,41654400
2015-07-21,0.075000,0.090312,0.074687,0.087500,0.083514,129360000
2015-07-22,0.085937,0.095312,0.085937,0.095312,0.090970,85724800
2015-07-23,0.097500,0.112500,0.096562,0.111875,0.106778,141116800
2015-07-24,0.118750,0.122812,0.095000,0.095000,0.090672,174553600
2015-07-27,0.095000,0.095312,0.084375,0.087187,0.083215,65084800
2015-07-28,0.090312,0.092812,0.086875,0.089375,0.085303,35132800
2015-07-29,0.088437,0.088437,0.083437,0.085937,0.082022,31939200
2015-07-30,0.085625,0.086875,0.082812,0.085625,0.081724,18198400
2015-07-31,0.091250,0.112500,0.091250,0.112187,0.107076,124931200
2015-08-03,0.109062,0.112187,0.099687,0.104375,0.099620,70556800
2015-08-04,0.106250,0.111875,0.103750,0.107500,0.102602,49689600
2015-08-05,0.109375,0.110000,0.101875,0.102187,0.097531,24172800
2015-08-06,0.100000,0.100937,0.095625,0.097812,0.093356,30723200
2015-08-07,0.096562,0.100312,0.092500,0.094687,0.090373,38838400
2015-08-10,0.091875,0.096562,0.090000,0.095000,0.090672,35353600
2015-08-11,0.095312,0.101875,0.095312,0.097812,0.093356,24134400
2015-08-12,0.096562,0.098750,0.093125,0.093125,0.088882,12988800
2015-08-13,0.093750,0.095000,0.089375,0.090000,0.085900,15891200
2015-08-14,0.091562,0.095625,0.088437,0.089062,0.085004,16665600
2015-08-17,0.089687,0.092812,0.087812,0.092187,0.087987,22284800
2015-08-18,0.091562,0.101562,0.089687,0.098750,0.094251,35132800
2015-08-19,0.096875,0.097500,0.091562,0.093125,0.088882,19318400
2015-08-20,0.093125,0.095312,0.090625,0.093750,0.089479,8614400
2015-08-21,0.092812,0.092812,0.089062,0.089062,0.085004,12192000
2015-08-24,0.086562,0.087812,0.083437,0.085312,0.081425,17049600
2015-08-25,0.087500,0.089062,0.082187,0.083125,0.079338,24428800
2015-08-26,0.085000,0.085625,0.081562,0.083750,0.079934,20793600
2015-08-27,0.083437,0.085625,0.082812,0.084375,0.080531,30704000
2015-08-28,0.084062,0.084375,0.082187,0.082812,0.079039,27254400
2015-08-31,0.081562,0.081562,0.078437,0.079687,0.076056,18985600
2015-09-01,0.080000,0.080000,0.076875,0.077500,0.073969,8729600
2015-09-02,0.078437,0.079375,0.076875,0.077187,0.073670,7139200
2015-09-03,0.077812,0.083750,0.077500,0.080312,0.076653,19491200
2015-09-04,0.081250,0.083125,0.076875,0.076875,0.073373,18496000
2015-09-08,0.079062,0.079687,0.074375,0.074375,0.070987,27600000
2015-09-09,0.075000,0.076250,0.074375,0.075937,0.072477,15705600
2015-09-10,0.073437,0.075625,0.072812,0.075000,0.071583,14035200
2015-09-11,0.074375,0.074375,0.070937,0.071250,0.068004,21152000
2015-09-14,0.071875,0.071875,0.067812,0.068125,0.065021,22112000
2015-09-15,0.068125,0.068750,0.065625,0.065625,0.062635,19235200
2015-09-16,0.066562,0.070625,0.066562,0.069375,0.066214,18851200
2015-09-17,0.071250,0.076875,0.069687,0.071250,0.068004,37913600
2015-09-18,0.070937,0.070937,0.064375,0.064375,0.061442,75804800
2015-09-21,0.065312,0.065625,0.062187,0.062500,0.059653,42432000
2015-09-22,0.061562,0.061562,0.058437,0.059687,0.056968,42931200
2015-09-23,0.060000,0.060312,0.059375,0.059375,0.056670,26630400
2015-09-24,0.059062,0.063437,0.058437,0.060937,0.058161,13756800
2015-09-25,0.062187,0.064062,0.058750,0.058750,0.056073,10547200
2015-09-28,0.060312,0.060625,0.055000,0.056250,0.053687,18278400
2015-09-29,0.056875,0.057812,0.055000,0.055625,0.053091,9516800
2015-09-30,0.057187,0.057500,0.055000,0.056250,0.053687,12787200
2015-10-01,0.053945,0.054492,0.050390,0.051367,0.049027,94592000
2015-10-02,0.051953,0.052109,0.049414,0.050781,0.048467,228428800
2015-10-05,0.050859,0.056445,0.050351,0.054687,0.052195,170726400
2015-10-06,0.054687,0.059296,0.054687,0.056679,0.054097,33382400
2015-10-07,0.057109,0.061523,0.056992,0.060781,0.058012,39552000
2015-10-08,0.060117,0.062460,0.059648,0.062421,0.059577,19328000
2015-10-09,0.062500,0.063515,0.059726,0.060195,0.057453,19814400
2015-10-13,0.059765,0.059765,0.054414,0.054414,0.051935,59033600
2015-10-14,0.053984,0.056640,0.052578,0.052929,0.050518,60160000
2015-10-15,0.053398,0.053593,0.052109,0.052539,0.050145,50406400
2015-10-16,0.052539,0.052539,0.050507,0.050507,0.048206,52403200
2015-10-19,0.050507,0.050781,0.049765,0.049804,0.047535,58880000
2015-10-20,0.050078,0.050078,0.048476,0.048828,0.046603,43904000
2015-10-21,0.048828,0.048867,0.046875,0.046875,0.044739,60288000
2015-10-22,0.047578,0.048437,0.046289,0.046875,0.044739,51942400
2015-10-23,0.046875,0.047421,0.045976,0.046250,0.044143,53196800
2015-10-26,0.046210,0.048437,0.045078,0.048437,0.046230,101017600
2015-10-27,0.048789,0.053359,0.048789,0.050390,0.048094,109849600
2015-10-28,0.048046,0.048320,0.047500,0.047968,0.045783,11776000
2015-10-29,0.046171,0.047851,0.045664,0.045937,0.043844,57369600
2015-10-30,0.046132,0.046953,0.045468,0.046093,0.043993,54502400
2015-11-03,0.046523,0.047109,0.044179,0.044257,0.042241,73292800
2015-11-04,0.044140,0.048437,0.044101,0.045937,0.043844,77798400
2015-11-05,0.045937,0.047656,0.044648,0.046054,0.043956,75750400
2015-11-06,0.045507,0.046132,0.044218,0.044218,0.042203,54374400
2015-11-09,0.044453,0.045273,0.042304,0.043203,0.041235,67353600
2015-11-10,0.042968,0.043750,0.040625,0.041015,0.039146,115302400
2015-11-11,0.041171,0.041992,0.040195,0.041250,0.039371,79257600
2015-11-12,0.041289,0.041289,0.039960,0.040234,0.038401,64742400
2015-11-13,0.040156,0.042578,0.039921,0.041406,0.039520,75545600
2015-11-16,0.041406,0.041796,0.040273,0.040625,0.038774,64537600
2015-11-17,0.040742,0.043320,0.040664,0.042929,0.040973,94284800
2015-11-18,0.043359,0.044101,0.041015,0.041015,0.039146,93081600
2015-11-19,0.041250,0.041718,0.040312,0.040976,0.039109,50688000
2015-11-23,0.041289,0.041445,0.040312,0.040351,0.038513,35276800
2015-11-24,0.040703,0.041875,0.039921,0.041875,0.039967,36966400
2015-11-25,0.041015,0.041054,0.039453,0.039921,0.038102,38809600
2015-11-26,0.039960,0.041875,0.039882,0.041289,0.039408,58393600
2015-11-27,0.041757,0.041757,0.039062,0.039062,0.037282,55065600
2015-11-30,0.039257,0.039335,0.034492,0.034492,0.032921,89088000
2015-12-01,0.035507,0.035546,0.031250,0.031250,0.029826,88832000
2015-12-02,0.031796,0.032695,0.031015,0.031562,0.030124,63923200
2015-12-03,0.032031,0.034414,0.031835,0.033867,0.032324,67507200
2015-12-04,0.033867,0.033867,0.031289,0.031289,0.029863,48512000
2015-12-07,0.031757,0.033164,0.031250,0.032773,0.031280,58368000
2015-12-08,0.032734,0.032734,0.030820,0.031054,0.029639,56908800
2015-12-09,0.031523,0.033203,0.031289,0.031679,0.030236,107827200
2015-12-10,0.032617,0.035468,0.031250,0.033203,0.031690,128000000
2015-12-11,0.032617,0.032695,0.031328,0.031367,0.029938,56729600
2015-12-14,0.031445,0.031757,0.030390,0.030585,0.029192,78899200
2015-12-15,0.032656,0.039062,0.032617,0.034375,0.032809,314342400
2015-12-16,0.034765,0.036250,0.033789,0.035859,0.034225,101990400
2015-12-17,0.035976,0.041796,0.035976,0.041406,0.039520,228249600
2015-12-18,0.041601,0.043750,0.039921,0.041015,0.039146,236185600
2015-12-21,0.042578,0.042812,0.039414,0.039453,0.037656,62873600
2015-12-22,0.039687,0.042539,0.039453,0.042500,0.040564,120652800
2015-12-23,0.042578,0.046093,0.042578,0.046093,0.043993,93337600
2015-12-28,0.046093,0.063281,0.046093,0.063281,0.060398,256563200
2015-12-29,0.065234,0.070312,0.060351,0.070117,0.066922,430464000
2015-12-30,0.067382,0.069765,0.064921,0.068945,0.065804,197657600
2016-01-04,0.066210,0.071484,0.064921,0.070117,0.066922,138547200
2016-01-05,0.071523,0.072578,0.070117,0.070820,0.067593,96179200
2016-01-06,0.070820,0.071484,0.064687,0.064687,0.061740,117324800
2016-01-07,0.062500,0.062500,0.051171,0.056093,0.053537,226688000
2016-01-08,0.058593,0.059570,0.055664,0.056328,0.053762,97638400
2016-01-11,0.056601,0.058789,0.054765,0.056328,0.053762,34048000
2016-01-12,0.057343,0.057343,0.052773,0.053125,0.050705,23526400
2016-01-13,0.053359,0.054687,0.050000,0.052773,0.050369,51174400
2016-01-14,0.052148,0.055429,0.049218,0.055429,0.052904,41369600
