ano_campeonato,data,horario,rodada,estadio,arbitro,publico,publico_max,time_man,time_vis,tecnico_man,tecnico_vis,colocacao_man,colocacao_vis,valor_equipe_titular_man,valor_equipe_titular_vis,idade_media_titular_man,idade_media_titular_vis,gols_man,gols_vis,gols_1_tempo_man,gols_1_tempo_vis,escanteios_man,escanteios_vis,faltas_man,faltas_vis,chutes_bola_parada_man,chutes_bola_parada_vis,defesas_man,defesas_vis,impedimentos_man,impedimentos_vis,chutes_man,chutes_vis,chutes_fora_man,chutes_fora_vis
2011,2011-11-16,08:30,35,Estádio Raimundo Sampaio,André Luiz de Freitas Castro,1502,,América-MG,Botafogo,Givanildo Oliveira,Caio Júnior,19,6,3600000,19400000,28.1,28.7,2,1,2,0,,,,,,,,,,,,,,
2011,2011-11-16,09:50,35,Allianz Parque,Leandro Pedro Vuaden,8153,,Palmeiras,Vasco da Gama,Luiz Felipe Scolari,Cristóvão Borges,13,1,11800000,16100000,25.3,26.1,1,1,0,1,,,,,,,,,,,,,,
2011,2011-11-16,09:50,35,Estádio Aderbal Ramos da Silva,Péricles Bassols Pegado Cortez,2314,,Avaí FC,Cruzeiro,,,20,16,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,2011-11-16,09:50,35,Estádio Governador Plácido Castelo,Elmo Alves Resende Cunha,17532,,Ceará SC,Corinthians,Dimas Filgueiras,Tite,17,2,5550000,17850000,28.7,28.5,0,1,0,0,,,,,,,,,,,,,,
2011,2011-11-17,08:30,35,Estádio Urbano Caldeira,Alício Pena Junior,18044,,Santos FC,Atlético-GO,Muricy Ramalho,Hélio dos Anjos,10,12,74800000,6000000,25.4,28.3,1,1,0,1,,,,,,,,,,,,,,
2011,2011-11-17,08:30,35,Estádio Jornalista Mário Filho,Evandro Rogerio Roman,0,,Flamengo,Figueirense FC,,,5,3,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,2011-11-17,08:30,35,Estádio Governador Magalhães Pinto,Gutemberg de Paula Fonseca,16872,,Atlético-MG,Coritiba FC,Cuca,Marcelo Oliveira,15,8,14600000,4800000,24.7,27.2,2,1,1,0,,,,,,,,,,,,,,
2011,2011-11-19,07:00,36,Estádio Cícero Pompeu de Toledo,Marcelo de Lima Henrique,9057,,São Paulo,América-MG,Emerson Leão,Givanildo Oliveira,8,19,37950000,2650000,27.1,28.3,3,1,2,0,,,,,,,,,,,,,,
2011,2011-11-19,07:00,36,Estádio São Januário,Fabrício Neves Corrêa,19834,,Vasco da Gama,Avaí FC,,,2,20,,,,,2,0,0,0,,,,,,,,,,,,,,
2011,2011-11-19,07:00,36,Estádio Olímpico Monumental,Gutemberg de Paula Fonseca,5658,,Grêmio,Ceará SC,Celso Roth,Dimas Filgueiras,11,18,20150000,5350000,25.3,28.5,1,3,1,1,,,,,,,,,,,,,,
2011,2011-11-20,05:00,36,Estádio Municipal Paulo Machado de Carvalho,Wagner Reway,35011,,Corinthians,Atlético-MG,Tite,Cuca,1,15,19600000,13950000,28.6,25.4,2,1,0,0,,,,,,,,,,,,,,
2011,2011-11-20,05:00,36,Estádio Olímpico Nilton Santos,Wilton Sampaio,7840,,Botafogo,Internacional,,,6,7,,,,,1,2,0,1,,,,,,,,,,,,,,
2011,2011-11-20,05:00,36,Estádio Governador Magalhães Pinto,Leandro Pedro Vuaden,18139,,Cruzeiro,Atlético-PR,Vágner Mancini,Antônio Lopes,16,17,17350000,7900000,28.3,26,1,1,1,1,,,,,,,,,,,,,,
2011,2011-11-20,05:00,36,Estádio Serra Dourada,Paulo César de Oliveira,37828,,Atlético-GO,Flamengo,Hélio dos Anjos,Vanderlei Luxemburgo,12,5,6000000,29900000,28.7,28.5,0,0,0,0,,,,,,,,,,,,,,
2011,2011-11-20,07:00,36,Estádio Orlando Scarpelli,Héber Lopes,16279,,Figueirense FC,Fluminense,,,4,3,,,,,0,4,0,0,,,,,,,,,,,,,,
2011,2011-11-20,07:00,36,Estádio Major Antônio Couto Pereira,Elmo Alves Resende Cunha,16447,,Coritiba FC,Santos FC,Marcelo Oliveira,Muricy Ramalho,10,9,4450000,10400000,27.9,24.5,1,0,0,0,,,,,,,,,,,,,,
2011,2011-11-20,07:00,36,Estádio Governador Roberto Santos,Claudio Francisco Lima e Silva,32157,,EC Bahia,Palmeiras,Joel Santana,Luiz Felipe Scolari,14,13,5450000,13500000,25.9,25.8,0,2,0,1,,,,,,,,,,,,,,
2011,2011-11-27,05:00,37,Allianz Parque,Luiz Flávio de Oliveira,18364,,Palmeiras,São Paulo,Luiz Felipe Scolari,Emerson Leão,12,7,16000000,29450000,26,27.1,1,0,0,0,,,,,,,,,,,,,,
2011,2011-11-27,05:00,37,Estádio Urbano Caldeira,Leandro Pedro Vuaden,12052,,Santos FC,EC Bahia,Muricy Ramalho,Joel Santana,10,14,78800000,5050000,26,26.7,1,1,1,1,,,,,,,,,,,,,,
2011,2011-11-27,05:00,37,Estádio Jornalista Mário Filho,Evandro Rogerio Roman,12911,,Flamengo,Internacional,Vanderlei Luxemburgo,Dorival Júnior,5,4,25850000,22300000,27.6,27.3,1,0,1,0,,,,,,,,,,,,,,
2011,2011-11-27,05:00,37,Estádio Jornalista Mário Filho,Marcelo de Lima Henrique,34132,,Fluminense,Vasco da Gama,Abel Braga,Cristóvão Borges,3,2,22450000,15150000,27.4,27.2,1,2,0,0,,,,,,,,,,,,,,
2011,2011-11-27,05:00,37,Estádio Olímpico Monumental,Francisco de Assis Almeida Filho,4728,,Grêmio,Atlético-GO,Celso Roth,Hélio dos Anjos,11,13,19300000,5300000,26.1,29.8,2,2,0,1,,,,,,,,,,,,,,
2011,2011-11-27,05:00,37,Estádio Governador Magalhães Pinto,Nielson Nogueira Dias,18281,,Atlético-MG,Botafogo,,,15,8,,,,,4,0,2,0,,,,,,,,,,,,,,
2011,2011-11-27,05:00,37,Estádio Orlando Scarpelli,Wilton Sampaio,17254,,Figueirense FC,Corinthians,,,6,1,,,,,0,1,0,0,,,,,,,,,,,,,,
2011,2011-11-27,05:00,37,Estádio Major Antônio Couto Pereira,Ricardo Marques Ribeiro,15680,,Coritiba FC,Avaí FC,,,9,20,,,,,1,0,0,0,,,,,,,,,,,,,,
2011,2011-11-27,05:00,37,Estádio Raimundo Sampaio,Elmo Alves Resende Cunha,841,,América-MG,Atlético-PR,Givanildo Oliveira,Antônio Lopes,19,18,3400000,6900000,28.6,26.7,2,1,1,0,,,,,,,,,,,,,,
2011,2011-11-27,05:00,37,Estádio Governador Plácido Castelo,Wilson Luiz Seneme,17331,,Ceará SC,Cruzeiro,Dimas Filgueiras,Vágner Mancini,17,16,5500000,21350000,28.9,28,2,2,1,1,,,,,,,,,,,,,,
2011,2011-12-04,05:00,38,Estádio Municipal Paulo Machado de Carvalho,Wilson Luiz Seneme,36708,,Corinthians,Palmeiras,Tite,Luiz Felipe Scolari,1,11,21900000,16000000,27.8,26,0,0,0,0,,,,,,,,,,,,,,
2011,2011-12-04,05:00,38,Estádio Cícero Pompeu de Toledo,Rodrigo Braghetto,4948,,São Paulo,Santos FC,Emerson Leão,Muricy Ramalho,8,10,39450000,15800000,26.5,24.6,4,1,3,0,,,,,,,,,,,,,,
2011,2011-12-04,05:00,38,Estádio Beira-Rio,Leandro Pedro Vuaden,31777,,Internacional,Grêmio,Dorival Júnior,Celso Roth,6,12,21000000,20800000,27.9,25.8,1,0,0,0,,,,,,,,,,,,,,
2011,2011-12-04,05:00,38,Estádio Governador Magalhães Pinto,Marcelo de Lima Henrique,18500,,Cruzeiro,Atlético-MG,Vágner Mancini,Cuca,16,14,15250000,13950000,26.8,25.4,6,1,4,0,,,,,,,,,,,,,,
2011,2011-12-04,05:00,38,Estádio Serra Dourada,Héber Lopes,5787,,Atlético-GO,América-MG,Hélio dos Anjos,Givanildo Oliveira,13,19,5100000,2700000,29.2,28.2,5,1,3,0,,,,,,,,,,,,,,
2011,2011-12-04,05:00,38,Arena da Baixada,Sandro Ricci,0,,Atlético-PR,Coritiba FC,Antônio Lopes,Marcelo Oliveira,18,5,8100000,5050000,26,27.6,1,0,0,0,,,,,,,,,,,,,,
2011,2011-12-04,05:00,38,Estádio Governador Roberto Santos,Wilton Sampaio,32157,,EC Bahia,Ceará SC,Joel Santana,Dimas Filgueiras,15,17,5100000,5400000,24.5,29.1,2,1,2,1,,,,,,,,,,,,,,
2011,2011-12-04,05:00,38,Estádio Aderbal Ramos da Silva,Cleber Wellington Abade,5880,,Avaí FC,Figueirense FC,,,20,7,,,,,1,1,1,0,,,,,,,,,,,,,,
2011,2011-12-04,05:00,38,Estádio Olímpico Nilton Santos,Antonio de Carvalho Schneider,6379,,Botafogo,Fluminense,Oswaldo de Oliveira,Abel Braga,9,3,17950000,21450000,28.4,27.2,1,1,1,1,,,,,,,,,,,,,,
2011,2011-12-04,05:00,38,Estádio São Januário,Péricles Bassols Pegado Cortez,40004,,Vasco da Gama,Flamengo,Cristóvão Borges,Vanderlei Luxemburgo,2,4,16250000,27750000,26.6,27.8,1,1,1,0,,,,,,,,,,,,,,
2012,2012-05-19,06:30,1,Allianz Parque,Raphael Claus,8939,,Palmeiras,Portuguesa,Luiz Felipe Scolari,Geninho,8,10,16600000,5650000,25.7,25.3,1,1,1,0,,,,,,,,,,,,,,
2012,2012-05-19,06:30,1,Estádio Adelmar da Costa Carvalho,Paulo César de Oliveira,26699,,Sport Recife,Flamengo,Vágner Mancini,Joel Santana,9,7,4000000,24000000,26.6,27.6,1,1,0,0,,,,,,,,,,,,,,
2012,2012-05-19,09:00,1,Estádio Orlando Scarpelli,Arilson Bispo da Anunciação,5185,19908,Figueirense FC,Náutico,Argel Fucks,Alexandre Gallo,4,16,6200000,3450000,25.8,26,2,1,0,0,,,,,,,,,,,,,,
2012,2012-05-20,04:00,1,Estádio Olímpico Nilton Santos,Sandro Ricci,7008,,Botafogo,São Paulo,Oswaldo de Oliveira,Emerson Leão,1,19,12750000,48300000,27.1,24.9,4,2,0,1,,,,,,,,,,,,,,
2012,2012-05-20,04:00,1,Estádio Municipal Paulo Machado de Carvalho,Fabrício Neves Corrêa,14791,37730,Corinthians,Fluminense,Tite,Abel Braga,17,6,10600000,4700000,24.8,22.6,0,1,0,0,,,,,,,,,,,,,,
2012,2012-05-20,04:00,1,Estádio Beira-Rio,Pablo dos Santos Alves,19000,,Internacional,Coritiba FC,Dorival Júnior,Marcelo Oliveira,2,20,34600000,5350000,26.9,25.8,2,0,2,0,,,,,,,,,,,,,,
2012,2012-05-20,04:00,1,Estádio Moisés Lucarelli,Franscisco Carlos do Nascimento,4911,19728,Ponte Preta,Atlético-MG,Gilson Kleina,Cuca,18,5,3050000,19550000,26.7,26.7,0,1,0,0,,,,,,,,,,,,,,
2012,2012-05-20,06:30,1,Estádio São Januário,Celio Amorim,5826,,Vasco da Gama,Grêmio,Cristóvão Borges,Vanderlei Luxemburgo,3,15,8700000,16350000,26.2,25.8,2,1,1,1,,,,,,,,,,,,,,
2012,2012-05-20,06:30,1,Estádio Governador Magalhães Pinto,Péricles Bassols Pegado Cortez,3952,,Cruzeiro,Atlético-GO,Celso Roth,Adilson Batista,12,14,18250000,4450000,27.7,27.6,0,0,0,0,,,,,,,,,,,,,,
2012,2012-05-20,06:30,1,Estádio Governador Roberto Santos,Evandro Rogerio Roman,8908,,EC Bahia,Santos FC,Falcão,Muricy Ramalho,13,11,5900000,7600000,25.6,26.5,0,0,0,0,,,,,,,,,,,,,,
2012,2012-05-26,06:30,2,Estádio Jornalista Mário Filho,André Luiz de Freitas Castro,19274,78838,Flamengo,Internacional,Joel Santana,Dorival Júnior,7,2,25050000,14350000,27.7,27.4,3,3,2,1,,,,,,,,,,,,,,
2012,2012-05-26,06:30,2,Estádio Doutor Osvaldo Texeira Duarte,Héber Lopes,4638,21004,Portuguesa,Vasco da Gama,Geninho,Cristóvão Borges,10,3,5000000,16900000,25.9,26.2,0,1,0,1,,,,,,,,,,,,,,
2012,2012-05-26,06:30,2,Estádio Serra Dourada,Manuel Lopo Garrido,1703,,Atlético-GO,Ponte Preta,Adilson Batista,Gilson Kleina,14,18,4450000,3000000,27.6,26.8,1,1,1,0,,,,,,,,,,,,,,
2012,2012-05-26,09:00,2,Estádio Eládio de Barros Carvalho,Luiz Flávio de Oliveira,12531,,Náutico,Cruzeiro,Alexandre Gallo,Celso Roth,16,12,3300000,20600000,27.2,28.5,0,0,0,0,,,,,,,,,,,,,,
2012,2012-05-27,04:00,2,Estádio Urbano Caldeira,Márcio Chagas da Silva,5294,,Santos FC,Sport Recife,Muricy Ramalho,Vágner Mancini,11,9,15150000,3900000,26.2,27.8,0,0,0,0,,,,,,,,,,,,,,
2012,2012-05-27,04:00,2,Estádio Major Antônio Couto Pereira,Wilson Luiz Seneme,14369,37182,Coritiba FC,Botafogo,Marcelo Oliveira,Oswaldo de Oliveira,20,1,5650000,9800000,26,25,2,3,1,2,,,,,,,,,,,,,,
2012,2012-05-27,04:00,2,Estádio Governador Magalhães Pinto,Wilton Sampaio,14740,,Atlético-MG,Corinthians,Cuca,Tite,5,17,19500000,18550000,26.6,27.7,1,0,0,0,,,,,,,,,,,,,,
2012,2012-05-27,04:00,2,Estádio Cícero Pompeu de Toledo,Wagner Reway,10305,,São Paulo,EC Bahia,Emerson Leão,Falcão,19,13,27500000,4600000,25.9,27.7,1,0,0,0,,,,,,,,,,,,,,
2012,2012-05-27,06:30,2,Estádio Jornalista Mário Filho,Nielson Nogueira Dias,5594,,Fluminense,Figueirense FC,Abel Braga,Argel Fucks,6,4,23300000,6000000,25.4,26.3,2,2,1,0,,,,,,,,,,,,,,
2012,2012-05-27,06:30,2,Estádio Olímpico Monumental,Marcelo de Lima Henrique,18277,,Grêmio,Palmeiras,Vanderlei Luxemburgo,Luiz Felipe Scolari,15,8,18550000,14550000,27.3,26.7,1,0,0,0,,,,,,,,,,,,,,
2012,2012-06-06,07:30,3,Estádio Serra Dourada,Pablo dos Santos Alves,2965,,Atlético-GO,Grêmio,Hélio dos Anjos,Vanderlei Luxemburgo,11,7,4250000,17550000,28.1,27.5,0,1,0,0,,,,,,,,,,,,,,
2012,2012-06-06,07:30,3,Estádio Adelmar da Costa Carvalho,Leandro Pedro Vuaden,19096,,Sport Recife,Palmeiras,Vágner Mancini,Luiz Felipe Scolari,10,14,4150000,16850000,28,27.1,2,1,1,1,,,,,,,,,,,,,,
2012,2012-06-06,08:30,3,Estádio São Januário,Wilson Luiz Seneme,7541,,Vasco da Gama,Náutico,Cristóvão Borges,Alexandre Gallo,2,16,15750000,3400000,29.1,27.5,4,2,2,0,,,,,,,,,,,,,,
2012,2012-06-06,08:30,3,Estádio Major Antônio Couto Pereira,Jean Pierre Goncalves Lima,8959,,Coritiba FC,Portuguesa,Marcelo Oliveira,Geninho,20,17,4850000,5200000,26,26.1,2,0,2,0,,,,,,,,,,,,,,
2012,2012-06-06,08:30,3,Estádio Governador Magalhães Pinto,Marcelo de Lima Henrique,16580,,Atlético-MG,EC Bahia,Cuca,Falcão,3,18,20000000,3450000,26.4,25.3,1,1,0,0,,,,,,,,,,,,,,
2012,2012-06-06,09:50,3,Estádio Beira-Rio,Wilton Sampaio,12348,,Internacional,São Paulo,Dorival Júnior,Emerson Leão,4,8,16450000,28750000,27.4,25.8,1,0,1,0,,,,,,,,,,,,,,
2012,2012-06-06,09:50,3,Estádio Moisés Lucarelli,Wagner Reway,5365,,Ponte Preta,Flamengo,Gilson Kleina,Joel Santana,15,9,2850000,20900000,27.1,27.8,2,2,1,1,,,,,,,,,,,,,,
2012,2012-06-06,09:50,3,Estádio Urbano Caldeira,Jailson Macedo Freitas,4080,20120,Santos FC,Fluminense,Muricy Ramalho,Abel Braga,12,6,19650000,19400000,29.3,25.5,1,1,1,1,,,,,,,,,,,,,,
2012,2012-06-07,09:00,3,Estádio Olímpico Nilton Santos,Fabrício Neves Corrêa,6900,,Botafogo,Cruzeiro,Oswaldo de Oliveira,Celso Roth,1,13,11650000,18600000,26,28.3,2,3,1,0,,,,,,,,,,,,,,
2012,2012-06-07,09:00,3,Estádio Municipal Paulo Machado de Carvalho,André Luiz de Freitas Castro,21912,,Corinthians,Figueirense FC,Tite,Argel Fucks,19,5,24400000,5500000,28.9,25.8,1,1,1,0,,,,,,,,,,,,,,
2012,2012-06-09,09:00,4,Estádio Jornalista Mário Filho,Rodrigo Braghetto,6142,,Flamengo,Coritiba FC,Joel Santana,Marcelo Oliveira,10,12,21800000,5150000,24.8,26.2,3,1,2,1,,,,,,,,,,,,,,
2012,2012-06-09,09:00,4,Allianz Parque,Márcio Chagas da Silva,7268,,Palmeiras,Atlético-MG,Luiz Felipe Scolari,Cuca,17,3,17000000,22250000,26.6,27.1,0,1,0,0,,,,,,,,,,,,,,
2012,2012-06-10,04:00,4,Estádio Doutor Osvaldo Texeira Duarte,Claudio Francisco Lima e Silva,1407,,Portuguesa,Atlético-GO,Geninho,Hélio dos Anjos,20,16,4300000,4250000,26.5,28.1,2,0,0,0,,,,,,,,,,,,,,
2012,2012-06-10,05:00,4,Estádio Jornalista Mário Filho,Ricardo Marques Ribeiro,5728,,Fluminense,Internacional,Abel Braga,Dorival Júnior,7,2,25000000,14200000,27.5,27,0,0,0,0,,,,,,,,,,,,,,
2012,2012-06-10,05:00,4,Estádio Olímpico Monumental,Evandro Rogerio Roman,16803,45000,Grêmio,Corinthians,Vanderlei Luxemburgo,Tite,5,18,18000000,9650000,26.4,23.7,2,0,2,0,,,,,,,,,,,,,,
2012,2012-06-10,05:00,4,Estádio Governador Roberto Santos,Anderson Daronco,17908,,EC Bahia,Vasco da Gama,Falcão,Cristóvão Borges,15,1,4150000,15250000,25.6,29,1,2,0,2,,,,,,,,,,,,,,
2012,2012-06-10,06:30,4,Estádio Governador Magalhães Pinto,Raphael Claus,4574,,Cruzeiro,Sport Recife,Celso Roth,Vágner Mancini,8,9,18800000,3900000,28.2,28.4,1,0,0,0,,,,,,,,,,,,,,
2012,2012-06-10,06:30,4,Estádio Cícero Pompeu de Toledo,Flávio Rodrigues Guerra,6505,,São Paulo,Santos FC,Emerson Leão,Muricy Ramalho,13,11,46500000,13450000,24.5,27.4,1,0,1,0,,,,,,,,,,,,,,
2012,2012-06-10,06:30,4,Estádio Orlando Scarpelli,Cláudio Luciano Mercante Júnior,5901,,Figueirense FC,Ponte Preta,Argel Fucks,Gilson Kleina,6,14,5100000,2650000,26,27,0,0,0,0,,,,,,,,,,,,,,
2012,2012-06-10,06:30,4,Estádio Eládio de Barros Carvalho,Héber Lopes,12354,19800,Náutico,Botafogo,Alexandre Gallo,Oswaldo de Oliveira,19,4,3800000,11650000,26.9,26,3,2,2,0,,,,,,,,,,,,,,
2012,2012-06-16,06:30,5,Estádio Beira-Rio,Paulo César de Oliveira,12419,,Internacional,Botafogo,Dorival Júnior,Oswaldo de Oliveira,4,7,38750000,12650000,27.6,26.5,1,2,1,0,,,,,,,,,,,,,,
2012,2012-06-16,06:30,5,Estádio Governador Magalhães Pinto,Pablo dos Santos Alves,17883,,Cruzeiro,Figueirense FC,Celso Roth,Argel Fucks,5,8,19800000,5900000,27.2,27.1,1,0,0,0,,,,,,,,,,,,,,
2012,2012-06-16,09:00,5,Estádio Jornalista Mário Filho,Dewson Fernando Freitas da Silva,4564,,Fluminense,Portuguesa,Abel Braga,Geninho,9,12,22400000,3950000,26.7,26.9,4,1,1,0,,,,,,,,,,,,,,
2012,2012-06-17,04:00,5,Allianz Parque,Leandro Pedro Vuaden,6651,,Palmeiras,Vasco da Gama,Luiz Felipe Scolari,Cristóvão Borges,19,1,16800000,23500000,26.7,28.7,1,1,0,0,,,,,,,,,,,,,,
2012,2012-06-17,04:00,5,Estádio Jornalista Mário Filho,Franscisco Carlos do Nascimento,17373,,Flamengo,Santos FC,Joel Santana,Muricy Ramalho,6,15,20400000,5200000,25.7,23.7,1,0,0,0,,,,,,,,,,,,,,
2012,2012-06-17,04:00,5,Estádio Cícero Pompeu de Toledo,Elmo Alves Resende Cunha,11656,,São Paulo,Atlético-MG,Emerson Leão,Cuca,10,2,52000000,22500000,25.5,27.2,1,0,1,0,,,,,,,,,,,,,,
2012,2012-06-17,04:00,5,Estádio Governador Roberto Santos,Guilherme Ceretta de Lima,11031,,EC Bahia,Sport Recife,Falcão,Vágner Mancini,17,11,4100000,3800000,27.3,27.5,2,1,1,0,,,,,,,,,,,,,,
2012,2012-06-17,06:30,5,Estádio Moisés Lucarelli,Wilson Luiz Seneme,6316,,Ponte Preta,Corinthians,Gilson Kleina,Tite,14,20,2800000,10700000,27.1,24.1,1,0,1,0,,,,,,,,,,,,,,
2012,2012-06-17,06:30,5,Estádio Major Antônio Couto Pereira,Nielson Nogueira Dias,8704,,Coritiba FC,Atlético-GO,Marcelo Oliveira,Hélio dos Anjos,16,18,5000000,4450000,28.2,28.8,3,0,1,0,,,,,,,,,,,,,,
2012,2012-06-17,06:30,5,Estádio Eládio de Barros Carvalho,Manuel Lopo Garrido,14006,19800,Náutico,Grêmio,Alexandre Gallo,Vanderlei Luxemburgo,13,3,3500000,17450000,26.2,27.7,1,0,0,0,,,,,,,,,,,,,,
2012,2012-06-23,06:30,6,Estádio São Januário,André Luiz de Freitas Castro,18337,,Vasco da Gama,Cruzeiro,Cristóvão Borges,Celso Roth,1,2,24000000,19550000,27.3,28.5,1,3,0,1,,,,,,,,,,,,,,
2012,2012-06-23,06:30,6,Estádio Doutor Osvaldo Texeira Duarte,Antônio Rogério Batista do Prado,4544,,Portuguesa,São Paulo,Geninho,Emerson Leão,16,8,4450000,52000000,27.3,24,1,0,0,0,,,,,,,,,,,,,,
2012,2012-06-23,09:00,6,Estádio Governador Magalhães Pinto,Raphael Claus,16367,57483,Atlético-MG,Náutico,Cuca,Alexandre Gallo,3,10,19850000,3700000,27.6,28.2,5,1,3,1,,,,,,,,,,,,,,
2012,2012-06-24,04:00,6,Estádio Municipal Paulo Machado de Carvalho,Luiz Flávio de Oliveira,17519,,Corinthians,Palmeiras,Tite,Luiz Felipe Scolari,20,18,11650000,15800000,25.1,26.3,2,1,1,1,,,,,,,,,,,,,,
2012,2012-06-24,04:00,6,Estádio Olímpico Monumental,Wilson Luiz Seneme,14878,,Grêmio,Flamengo,Vanderlei Luxemburgo,Joel Santana,7,5,19450000,18800000,26.9,26.1,2,0,1,0,,,,,,,,,,,,,,
2012,2012-06-24,04:00,6,Estádio Orlando Scarpelli,Héber Lopes,7728,,Figueirense FC,EC Bahia,Argel Fucks,Falcão,12,15,5400000,4150000,26.6,28.3,1,1,0,0,,,,,,,,,,,,,,
2012,2012-06-24,06:30,6,Estádio Olímpico Nilton Santos,Evandro Rogerio Roman,6731,,Botafogo,Ponte Preta,Oswaldo de Oliveira,Gilson Kleina,6,13,12800000,2650000,27.5,26.2,1,2,1,1,,,,,,,,,,,,,,
2012,2012-06-24,06:30,6,Estádio Adelmar da Costa Carvalho,Marcelo de Lima Henrique,13531,,Sport Recife,Internacional,Vágner Mancini,Dorival Júnior,14,9,5150000,39650000,27.2,28.5,0,2,0,2,,,,,,,,,,,,,,
2012,2012-06-24,06:30,6,Estádio Urbano Caldeira,Péricles Bassols Pegado Cortez,5120,,Santos FC,Coritiba FC,Muricy Ramalho,Marcelo Oliveira,17,11,54050000,6100000,27.9,26.6,2,2,1,0,,,,,,,,,,,,,,
2012,2012-06-24,06:30,6,Estádio Serra Dourada,Paulo César de Oliveira,5240,,Atlético-GO,Fluminense,Hélio dos Anjos,Abel Braga,19,4,4450000,20900000,27.8,27.1,1,4,1,2,,,,,,,,,,,,,,
2012,2012-06-30,04:20,7,Estádio Eládio de Barros Carvalho,Evandro Rogerio Roman,14501,19800,Náutico,Fluminense,Alexandre Gallo,Abel Braga,14,4,3750000,20900000,27.9,27.1,0,2,0,1,,,,,,,,,,,,,,
2012,2012-06-30,04:20,7,Estádio Governador Magalhães Pinto,Marcelo de Lima Henrique,17695,57483,Cruzeiro,São Paulo,Celso Roth,Milton Cruz,1,10,18950000,48750000,28.9,25.5,2,3,1,2,,,,,,,,,,,,,,
2012,2012-06-30,06:30,7,Estádio São Januário,Fabrício Neves Corrêa,11082,,Vasco da Gama,Ponte Preta,Cristóvão Borges,Gilson Kleina,3,9,17750000,2800000,28.7,26.1,3,2,1,2,,,,,,,,,,,,,,
2012,2012-07-01,04:00,7,Estádio Major Antônio Couto Pereira,Wilson Luiz Seneme,12447,,Coritiba FC,Sport Recife,Marcelo Oliveira,Vágner Mancini,11,16,3650000,4850000,26.1,27.5,2,3,2,1,,,,,,,,,,,,,,
2012,2012-07-01,04:00,7,Estádio Doutor Osvaldo Texeira Duarte,Raphael Claus,8379,,Portuguesa,Santos FC,Geninho,Muricy Ramalho,13,17,5350000,65300000,26.5,26.8,0,0,0,0,,,,,,,,,,,,,,
2012,2012-07-01,04:00,7,Estádio Governador Roberto Santos,Sandro Ricci,13447,,EC Bahia,Internacional,Falcão,Dorival Júnior,15,6,4700000,39150000,27.2,28.3,1,1,1,0,,,,,,,,,,,,,,
2012,2012-07-01,06:30,7,Estádio Jornalista Mário Filho,Héber Lopes,6645,,Flamengo,Atlético-GO,Joel Santana,Hélio dos Anjos,8,20,18550000,4400000,25.9,29.1,3,2,1,1,,,,,,,,,,,,,,
2012,2012-07-01,06:30,7,Estádio Olímpico Monumental,Paulo César de Oliveira,34550,,Grêmio,Atlético-MG,Vanderlei Luxemburgo,Cuca,5,2,13050000,19400000,27.2,27.9,0,1,0,1,,,,,,,,,,,,,,
2012,2012-07-01,06:30,7,Allianz Parque,Franscisco Carlos do Nascimento,2580,,Palmeiras,Figueirense FC,Luiz Felipe Scolari,Argel Fucks,19,12,13700000,5450000,26.3,28.3,3,1,1,1,,,,,,,,,,,,,,
2012,2012-07-11,07:30,7,Estádio Municipal Paulo Machado de Carvalho,Héber Lopes,25900,,Corinthians,Botafogo,Tite,Oswaldo de Oliveira,18,7,23000000,16400000,28.1,26.3,1,3,0,1,,,,,,,,,,,,,,
2012,2012-07-07,06:30,8,Estádio Olímpico Nilton Santos,Raphael Claus,20746,,Botafogo,EC Bahia,Oswaldo de Oliveira,Falcão,6,14,16400000,5550000,26.2,28.3,3,0,2,0,,,,,,,,,,,,,,
2012,2012-07-07,06:30,8,Estádio Beira-Rio,Marcelo de Lima Henrique,9349,,Internacional,Cruzeiro,Dorival Júnior,Celso Roth,5,4,39100000,18550000,27.2,28.8,2,1,2,0,,,,,,,,,,,,,,
2012,2012-07-07,09:00,8,Estádio Serra Dourada,Ricardo Marques Ribeiro,2048,,Atlético-GO,Náutico,Hélio dos Anjos,Alexandre Gallo,20,16,4000000,3550000,29.3,28.7,0,1,0,1,,,,,,,,,,,,,,
2012,2012-07-08,04:00,8,Estádio Urbano Caldeira,Nielson Nogueira Dias,9402,,Santos FC,Grêmio,Muricy Ramalho,Vanderlei Luxemburgo,18,7,50900000,11550000,24.8,27.2,4,2,2,0,,,,,,,,,,,,,,
2012,2012-07-08,04:00,8,Estádio Orlando Scarpelli,Paulo César de Oliveira,15086,19908,Figueirense FC,Vasco da Gama,Argel Fucks,Cristóvão Borges,15,2,4650000,19400000,27.2,27,1,1,0,1,,,,,,,,,,,,,,
2012,2012-07-08,04:00,8,Estádio Jornalista Mário Filho,Wagner do Nascimento Magalhães,38862,,Fluminense,Flamengo,Abel Braga,Joel Santana,3,8,30750000,20400000,27.8,26,1,0,1,0,,,,,,,,,,,,,,
2012,2012-07-08,04:00,8,Estádio Cícero Pompeu de Toledo,Franscisco Carlos do Nascimento,21336,,São Paulo,Coritiba FC,Ney Franco,Marcelo Oliveira,9,13,39750000,3850000,24.3,26.5,3,1,2,0,,,,,,,,,,,,,,
